,Highest Ratio,Average Others,T-Statistic,P-Value,Label
887,0.4915254237288136,0.40494350282485875,-2.9327458060449008,0.06086550016185654,Original
888,0.4915254237288136,0.43898305084745765,-2.551058736525074,0.08386536725088448,Original
889,0.4,0.35593220338983056,-2.84815729902686,0.06520767196759084,Original
890,0.4745762711864407,0.31645480225988704,-39.57411910381416,3.5500916860886294e-05,Original
891,0.5254237288135594,0.4260593220338983,-8.799079181288127,0.0030926117525078255,Original
892,0.4406779661016949,0.3880649717514124,-2.6501717516402645,0.07698251884827165,Original
893,0.4915254237288136,0.41793785310734466,-3.015997915032065,0.05693971913913344,Original
894,0.45,0.37711864406779666,-3.8784935044945925,0.030354042786245917,Original
895,0.4745762711864407,0.41619585687382293,-1.4090909090909103,0.29417736761437996,Original
896,0.5,0.39830508474576276,-9.295160030897799,0.0026356894602544566,Original
897,0.38333333333333336,0.3305084745762712,-3.5988166779486694,0.03679295873270534,Original
898,0.4166666666666667,0.3644067796610169,-1.628834176702405,0.20183517132355724,Original
899,0.5084745762711864,0.3845338983050847,-2.6313736841918445,0.07823278504898863,Original
900,0.559322033898305,0.4138418079096045,-3.773628023053654,0.032584885614146145,Original
901,0.4576271186440678,0.3712806026365348,-1.8625711948272987,0.20356174355735687,Original
902,0.4915254237288136,0.409180790960452,-4.9902021373122745,0.015475409518374506,Original
903,0.4576271186440678,0.3536723163841808,-3.085580966165473,0.09093394434924655,Original
904,0.4406779661016949,0.3163841807909604,-10.370899457402706,0.0019128148288002538,Original
905,0.4915254237288136,0.40070621468926554,-5.159875560151832,0.014116891909403921,Original
906,0.4067796610169492,0.33319209039548026,-4.493884775113415,0.02056543411778116,Original
907,0.5166666666666667,0.4152542372881356,-2.847055192728138,0.0652667568561372,Original
908,0.3898305084745763,0.33145009416195853,-11.716898663286049,0.007205446408459767,Original
909,0.3559322033898305,0.29936440677966103,-1.9119123291898108,0.1518400483442069,Original
910,0.3728813559322034,0.32005649717514123,-2.143768150852684,0.1652700646335296,Original
911,0.3220338983050847,0.2693973634651601,-2.180850112451567,0.1609698801291486,Original
912,0.4745762711864407,0.4132768361581921,-2.677380542667445,0.07521629738306508,Original
913,0.5333333333333333,0.3771186440677966,-7.008990210800726,0.005964312251936928,Original
914,0.576271186440678,0.400635593220339,-6.348003491637961,0.007907886129610865,Original
915,0.4915254237288136,0.3949152542372881,-18.999999999999993,0.03347541671314822,Original
916,0.4166666666666667,0.3474576271186441,-3.086709862908689,0.05385213329290739,Original
917,0.4915254237288136,0.3258003766478343,-15.805266578356209,0.003979221225814003,Original
918,0.3898305084745763,0.3459039548022599,-2.838910304269998,0.06570548867709089,Original
919,0.5254237288135594,0.4134887005649718,-3.585413143844187,0.037143581857500066,Original
920,0.5254237288135594,0.43848870056497175,-3.2975199061269667,0.04581859729168717,Original
921,0.4745762711864407,0.4009180790960452,-4.901036565932749,0.016257948615872354,Original
922,0.4576271186440678,0.3584039548022599,-3.1383427887418938,0.051729870414491945,Original
923,0.559322033898305,0.5021892655367232,-6.111799193237621,0.008802686470096136,Original
924,0.4745762711864407,0.3416666666666667,-6.884772011368271,0.00627716185131719,Original
925,0.423728813559322,0.3459039548022599,-2.5149332127933626,0.08656123080121365,Original
926,0.4745762711864407,0.39668079096045206,-3.806413998599051,0.03186546090943339,Original
927,0.4576271186440678,0.34187853107344635,-4.207255276582219,0.02451973533970688,Original
928,0.5084745762711864,0.3376412429378531,-4.4091197996331335,0.021642966336736617,Original
929,0.45,0.3728813559322034,-2.2290356659326926,0.11209698013636105,Original
930,0.4166666666666667,0.3474576271186441,-3.0867098629086884,0.05385213329290739,Original
931,0.45,0.3728813559322034,-3.7150594432211537,0.033922680348442695,Original
932,0.4576271186440678,0.3629943502824859,-3.5263157894736845,0.03874136219588886,Original
933,0.4745762711864407,0.3627824858757063,-5.7192755125875685,0.010607225660250866,Original
934,0.45,0.2923728813559322,-10.891044814105634,0.001656669068269899,Original
935,0.3898305084745763,0.34173728813559323,-17.461538461538474,0.0004093729804445589,Original
936,0.5166666666666667,0.4279661016949152,-4.429570467592002,0.021376428303786093,Original
937,0.3898305084745763,0.33319209039548026,-1.7611959878594554,0.17642304434957817,Original
938,0.4166666666666667,0.2966101694915254,-4.147575310031268,0.025463909186015793,Original
939,0.5084745762711864,0.4387005649717514,-6.879715746378599,0.006290349260396344,Original
940,0.4915254237288136,0.3545197740112994,-10.777777777777775,0.0017083811519259897,Original
941,0.4067796610169492,0.32895480225988705,-4.070774182545795,0.026749143973066495,Original
942,0.48333333333333334,0.40254237288135597,-2.414985892866683,0.09459301523161902,Original
943,0.4915254237288136,0.4221751412429378,-3.7480916030534375,0.03315971002355427,Original
944,0.4576271186440678,0.37139830508474575,-6.762389833500976,0.006606867955287357,Original
945,0.4576271186440678,0.33742937853107347,-4.058782494615296,0.02695730866033387,Original
946,0.4067796610169492,0.3629943502824859,-2.8181818181818175,0.06683875138704513,Original
947,0.5333333333333333,0.4152542372881356,-2.558118456493597,0.08335065260117518,Original
948,0.4067796610169492,0.2911016949152542,-2.67070108252106,0.07564520129729006,Original
949,0.5254237288135594,0.37139830508474575,-5.336986813075771,0.012860119949256482,Original
950,0.3220338983050847,0.2701271186440678,-4.975196209154729,0.015603617644457647,Original
951,0.5254237288135594,0.4682909604519774,-4.883695241304617,0.01641608650487274,Original
952,0.4576271186440678,0.34985875706214686,-2.370422697154792,0.09846632715247584,Original
953,0.5254237288135594,0.39272598870056497,-3.3006539570698283,0.04571103238074162,Original
954,0.55,0.4322033898305085,-4.815101245041479,0.017061585926028165,Original
955,0.559322033898305,0.4262005649717514,-4.051889951012785,0.027077901844717624,Original
956,0.4166666666666667,0.35169491525423724,-2.9151315524126016,0.06173916082876997,Original
957,0.4915254237288136,0.3755649717514124,-10.56303549746513,0.0018124532293534081,Original
958,0.423728813559322,0.2911016949152542,-10.742132190804174,0.0017250974273507926,Original
959,0.4666666666666667,0.3686440677966102,-2.812229917701684,0.06716864584643882,Original
960,0.4915254237288136,0.37570621468926557,-5.0089472186085136,0.015317175750995964,Original
961,0.4915254237288136,0.3753531073446328,-3.3382526588579973,0.044445211846365185,Original
962,0.4745762711864407,0.4302966101694915,-2.890628912501168,0.06298074227793468,Original
963,0.45,0.39830508474576276,-3.185621103989269,0.049878312712040275,Original
964,0.5084745762711864,0.35868644067796607,-5.327850954897623,0.012921287882286202,Original
965,0.4406779661016949,0.31207627118644066,-3.533152576889349,0.03855209262090739,Original
966,0.4406779661016949,0.3608757062146893,-1.4303797468354427,0.38842195960522763,Original
967,0.4067796610169492,0.29555084745762716,-7.084467611285733,0.005784199991243675,Original
968,0.4745762711864407,0.3987758945386064,-5.717277635038901,0.029257011705986744,Original
969,0.4067796610169492,0.32888418079096043,-2.287766368648155,0.10617410540553696,Original
970,0.4745762711864407,0.42627118644067796,-3.519233773599045,0.03893867159865643,Original
971,0.4915254237288136,0.3332627118644068,-7.238793509124532,0.005437657782298041,Original
972,0.5254237288135594,0.4092514124293785,-6.2886655641721925,0.008120996607005396,Original
973,0.48333333333333334,0.4025423728813559,-2.8010960513215215,0.06779122416384425,Original
974,0.5084745762711864,0.40473163841807913,-3.46978940590354,0.040352519825929224,Original
975,0.4576271186440678,0.3502824858757062,-4.196397990844169,0.024688099628686736,Original
976,0.4745762711864407,0.417725988700565,-7.10832364958241,0.005728765340993184,Original
977,0.5084745762711864,0.46836158192090394,-9.941988596598865,0.0021649872660866308,Original
978,0.4745762711864407,0.2995762711864407,-10.04928647585347,0.00209795503470734,Original
979,0.45,0.3220338983050848,-3.6987295116025987,0.03430817170101989,Original
980,0.3898305084745763,0.33312146892655364,-2.347903032601037,0.1004970270572768,Original
981,0.5254237288135594,0.3836864406779661,-3.485462485693465,0.03989737572645941,Original
982,0.4576271186440678,0.3925141242937853,-3.5865984774856337,0.03711240322472348,Original
983,0.36666666666666664,0.326271186440678,-3.788162541206022,0.03226341112647686,Original
984,0.5423728813559322,0.3923728813559322,-20.347964212104664,0.00025950431091567957,Original
985,0.4915254237288136,0.4134887005649717,-3.901282639398381,0.029895400966674732,Original
986,0.5166666666666667,0.3983050847457627,-5.867173552077365,0.009874902457062155,Original
987,0.38333333333333336,0.3220338983050848,-2.4570411640937726,0.09110685313385442,Original
988,0.45,0.40254237288135597,-3.2790242451070704,0.04645996816866966,Original
989,0.559322033898305,0.38418079096045193,-4.595745763298827,0.019360742557531358,Original
990,0.48333333333333334,0.3940677966101695,-4.750402896977879,0.017701003201901513,Original
991,0.5084745762711864,0.363135593220339,-4.5211227964641365,0.02023399027426734,Original
992,0.4915254237288136,0.4175141242937853,-2.8647998103065557,0.06432351407478958,Original
993,0.5084745762711864,0.3798022598870056,-14.122758056462086,0.0007690037706351588,Original
994,0.423728813559322,0.33764124293785314,-3.4045365361503497,0.042320045665658175,Original
995,0.4067796610169492,0.3712570621468927,-6.263567998756802,0.008213404490252622,Original
996,0.5254237288135594,0.4639830508474576,-3.2766095606229877,0.04654453906356892,Original
997,0.3728813559322034,0.3123587570621469,-5.08813713983205,0.01467150017877107,Original
998,0.48333333333333334,0.3728813559322034,-3.5693253330753327,0.03757007584643612,Original
999,0.45,0.364406779661017,-5.27455297545764,0.01328581900289993,Original
1000,0.4406779661016949,0.35451977401129947,-6.7777777777777715,0.006564177674076621,Original
1001,0.4,0.27118644067796605,-2.510197384488104,0.0869224831963583,Original
1002,0.4067796610169492,0.30338983050847457,-5.263055373168918,0.034257089055649254,Original
1003,0.3728813559322034,0.3077683615819209,-1.8092905922289133,0.16810978065452678,Original
1004,0.423728813559322,0.33742937853107347,-2.129023252677582,0.12312500629142373,Original
1005,0.3559322033898305,0.3163841807909604,-4.041451884327386,0.02726185440936123,Original
1006,0.5254237288135594,0.4301553672316384,-2.476997933163102,0.08950755799392057,Original
1007,0.43333333333333335,0.3305084745762712,-3.9024896268095732,0.029871358819325514,Original
1008,0.423728813559322,0.36687853107344637,-2.115310434853906,0.12473633813156884,Original
1009,0.5254237288135594,0.40487288135593225,-4.138026787575419,0.025619300883706696,Original
1010,0.423728813559322,0.3541431261770245,-2.568187024807373,0.1240305945387,Original
1011,0.3728813559322034,0.29103107344632767,-3.7674177162295606,0.03272349692653532,Original
1012,0.3220338983050847,0.26151129943502827,-3.8711758641214336,0.03050322842853845,Original
1013,0.3389830508474576,0.2489406779661017,-6.249324287797364,0.008266464021748235,Original
1014,0.423728813559322,0.3287429378531073,-1.9757525677542294,0.1426456503116112,Original
1015,0.4915254237288136,0.46002824858757063,-3.229172176597325,0.048246204514222006,Original
1016,0.4067796610169492,0.27019774011299436,-5.5858638786774515,0.011330025903708709,Original
1017,0.3220338983050847,0.26596045197740115,-3.6973851037027248,0.03434015761009596,Original
1018,0.3728813559322034,0.274364406779661,-4.1604734938620584,0.02525593036334952,Original
1019,0.36666666666666664,0.3347457627118644,-1.9898190482959088,0.14070862393531006,Original
1020,0.4067796610169492,0.35437853107344636,-2.9292618143712588,0.06103707112726652,Original
1021,0.3898305084745763,0.3251412429378531,-2.3178660050430633,0.10328535861126524,Original
1022,0.423728813559322,0.3207627118644068,-9.7408025920138,0.002298526341652219,Original
1023,0.3898305084745763,0.2786723163841808,-7.110897442499789,0.005722826489597031,Original
1024,0.4406779661016949,0.32514124293785307,-3.3894381008331114,0.04279257405370464,Original
1025,0.3898305084745763,0.31631355932203387,-4.476394699131555,0.020781977238118643,Original
1026,0.3050847457627119,0.27838983050847455,-1.909090909090913,0.15226214753320294,Original
1027,0.4576271186440678,0.32090395480225986,-4.966780972281921,0.015676121865843336,Original
1028,0.4406779661016949,0.36278248587570616,-8.000108500500483,0.004076417682476059,Original
1029,0.45,0.3771186440677966,-3.8784935044945983,0.030354042786245806,Original
1030,0.3728813559322034,0.3313559322033898,-4.454545454545456,0.04688018499081239,Original
1031,0.423728813559322,0.3502824858757062,-3.8334908600273225,0.03128660551954041,Original
1032,0.5423728813559322,0.3545197740112994,-6.51303802142941,0.0073525543697032375,Original
1033,0.3559322033898305,0.2870762711864407,-4.234130868902486,0.024109305527904665,Original
1034,0.3559322033898305,0.29950564971751414,-1.737938290656899,0.18061180344428132,Original
1035,0.38333333333333336,0.288135593220339,-2.647722058442962,0.07714404224936885,Original
1036,0.4915254237288136,0.35466101694915253,-7.02229226282608,0.005932038385975604,Original
1037,0.423728813559322,0.3632062146892655,-2.200120786201923,0.1151589518445011,Original
1038,0.4406779661016949,0.35444915254237286,-4.143365599990044,0.025532267312653276,Original
1039,0.423728813559322,0.3882062146892655,-2.937104220060188,0.060651717076612384,Original
1040,0.4406779661016949,0.3415960451977401,-3.9152539744439387,0.029618618166276877,Original
1041,0.4745762711864407,0.3203389830508475,-4.2850226450669,0.023356119365012706,Original
1042,0.4067796610169492,0.34173728813559323,-5.289174189736959,0.013184494475533716,Original
1043,0.3898305084745763,0.29103107344632767,-3.585517945697556,0.03714082383617849,Original
1044,0.559322033898305,0.48128531073446335,-3.3967856291561485,0.04256178912971218,Original
1045,0.423728813559322,0.3377824858757062,-3.3339462897065575,0.04458791920005854,Original
1046,0.4666666666666667,0.34745762711864403,-3.119513763428299,0.052491375678345144,Original
1047,0.4915254237288136,0.3121468926553672,-9.141660034508423,0.00276691986404339,Original
1048,0.38333333333333336,0.3305084745762712,-10.796450033846,0.0016997103571064131,Original
1049,0.4576271186440678,0.3672316384180791,-2.274140974459845,0.10751386463711397,Original
1050,0.4745762711864407,0.4007768361581921,-6.242283371885267,0.008292858606378618,Original
1051,0.45,0.37711864406779666,-8.982407047314,0.0029123702976661856,Original
1052,0.43333333333333335,0.288135593220339,-5.089358370900108,0.014661823332742536,Original
1053,0.423728813559322,0.3121468926553672,-3.4347826086956523,0.04139322928919692,Original
1054,0.4067796610169492,0.2641242937853107,-11.821155866809187,0.007080250048172652,Original
1055,0.4915254237288136,0.40084745762711865,-8.576023546581505,0.003332372210409887,Original
1056,0.4067796610169492,0.3121468926553672,-4.822765530016256,0.016987841571810883,Original
1057,0.423728813559322,0.3081214689265537,-10.058098809188749,0.002092572636159546,Original
1058,0.3898305084745763,0.32561205273069677,-3.1284403669724816,0.08877909183169339,Original
1059,0.4915254237288136,0.2994350282485876,-5.277823574803065,0.013263065803865479,Original
1060,0.4067796610169492,0.2915960451977401,-2.792542124181373,0.06827442570311215,Original
1061,0.4067796610169492,0.29237288135593215,-3.5351298218230793,0.07153794820044,Original
1062,0.4576271186440678,0.379590395480226,-2.6941204566469295,0.07415454501482839,Original
1063,0.423728813559322,0.3334039548022599,-3.67018433388411,0.03499558816381141,Original
1064,0.3898305084745763,0.29971751412429376,-3.1708738954340325,0.050446746960355386,Original
1065,0.5423728813559322,0.35014124293785315,-8.799712020856967,0.003091964525888444,Original
1066,0.4666666666666667,0.3644067796610169,-3.63823689123835,0.03578597061066121,Original
1067,0.45,0.3940677966101695,-2.6400000000000006,0.07765595434454427,Original
1068,0.423728813559322,0.346045197740113,-4.6989671174421845,0.01823173060555818,Original
1069,0.4067796610169492,0.3163841807909604,-9.237604307034024,0.002683909079797024,Original
1070,0.4406779661016949,0.3204802259887005,-6.160684868447694,0.008606983305788924,Original
1071,0.45,0.2838983050847458,-7.452597186167861,0.005001392247010432,Original
1072,0.3898305084745763,0.2701271186440678,-5.680855091846446,0.01080903321709519,Original
1073,0.4067796610169492,0.3165960451977401,-4.368550947552518,0.022184572544257958,Original
1074,0.4406779661016949,0.32055084745762713,-6.009400282160132,0.009231944143766397,Original
1075,0.3728813559322034,0.2641242937853107,-3.6019080768824088,0.06917625132966021,Original
1076,0.4067796610169492,0.3248587570621469,-6.653056282246297,0.006920964466083356,Original
1077,0.4067796610169492,0.34173728813559323,-2.5913248074535873,0.08098113762773655,Original
1078,0.4067796610169492,0.35451977401129947,-2.4666666666666663,0.09033115673485469,Original
1079,0.4067796610169492,0.3712570621468927,-2.1556241033270016,0.12006957075894573,Original
1080,0.4067796610169492,0.3207627118644068,-3.6925370142833875,0.03445581989413703,Original
1081,0.423728813559322,0.3080508474576271,-6.565459858828986,0.007186932185349032,Original
1082,0.423728813559322,0.34625706214689267,-2.534027979956117,0.08512323508130125,Original
1083,0.4915254237288136,0.33340395480225987,-6.185153671923991,0.008511170916897891,Original
1084,0.4745762711864407,0.35861581920903957,-6.26717557251908,0.008200036888372677,Original
1085,0.4576271186440678,0.291454802259887,-4.773212266552967,0.01747207617796873,Original
1086,0.4745762711864407,0.3627824858757063,-4.484419263456089,0.020682260794596567,Original
1087,0.5423728813559322,0.37097457627118646,-5.427900519255732,0.012271547258470204,Original
1088,0.3220338983050847,0.29764595103578156,-1.787227246173595,0.21581013089073905,Original
1089,0.4406779661016949,0.32895480225988705,-7.500747797147324,0.0049095659068835425,Original
1090,0.4745762711864407,0.34173728813559323,-9.414301217197753,0.0025394604898687696,Original
1091,0.2711864406779661,0.22768361581920904,-2.8518518518518525,0.06501008999538796,Original
1092,0.38333333333333336,0.2966101694915254,-4.066314336189686,0.026826320116124475,Original
1093,0.4576271186440678,0.32069209039548024,-5.480791700836992,0.011945272816605556,Original
1094,0.3728813559322034,0.3080508474576271,-3.679543437365697,0.034768279257972504,Original
1095,0.3898305084745763,0.29096045197740117,-3.1558437213360135,0.05103452997518892,Original
1096,0.423728813559322,0.3584745762711864,-3.746821857674737,0.0331886297757254,Original
1097,0.4745762711864407,0.3586158192090395,-15.62463762709096,0.0005697357387431864,Original
1098,0.3898305084745763,0.278954802259887,-2.9455339690026325,0.06024089377159606,Original
1099,0.4067796610169492,0.32492937853107345,-3.107327943782055,0.05299174949102144,Original
1100,0.423728813559322,0.35444915254237286,-4.977643693767403,0.01558261256489159,Original
1101,0.3728813559322034,0.314406779661017,-1.5149901793251697,0.2689983409780041,Original
1102,0.4576271186440678,0.417725988700565,-3.7729601826121053,0.03259975536350789,Original
1103,0.3050847457627119,0.253319209039548,-2.5734510578167744,0.0822460968971868,Original
1104,0.3220338983050847,0.2942090395480226,-2.558441558441555,0.2372076297039761,Original
1105,0.4915254237288136,0.27394067796610166,-7.9213555129905915,0.004194695908330953,Original
1106,0.3559322033898305,0.325,-3.3471216807729713,0.04415312534526643,Original
1107,0.4745762711864407,0.40918079096045196,-3.9630593303183272,0.028696120256434428,Original
1108,0.4576271186440678,0.2911016949152542,-3.4316055779260313,0.0414893603948339,Original
1109,0.559322033898305,0.400635593220339,-8.675158396579372,0.0032228830687179013,Original
1110,0.423728813559322,0.3427495291902072,-3.250494467879352,0.08302849336823244,Original
1111,0.4745762711864407,0.38008474576271184,-3.4264466597407415,0.04164606550795528,Original
1112,0.4915254237288136,0.320409604519774,-6.489451756285192,0.007428710958179485,Original
1113,0.4067796610169492,0.36278248587570616,-4.518646959031556,0.02026382990059579,Original
1114,0.559322033898305,0.38806497175141247,-9.914490233494313,0.002182622087591197,Original
1115,0.38333333333333336,0.3135593220338983,-6.377512576754887,0.007804638131363213,Original
1116,0.3559322033898305,0.2616525423728814,-8.372415728614014,0.0035731576383694914,Original
1117,0.423728813559322,0.3500706214689266,-2.6979742584262723,0.07391274673643934,Original
1118,0.45,0.3686440677966102,-7.629306376694646,0.004675053414430021,Original
1119,0.45,0.3728813559322034,-2.1448905695991947,0.12129141727935283,Original
1120,0.4406779661016949,0.3162429378531073,-3.2177938896146965,0.04866601725501004,Original
1121,0.4406779661016949,0.2699152542372881,-6.495776752201798,0.007408187085051301,Original
1122,0.45,0.3432203389830508,-3.505866051946874,0.039314608332933376,Original
1123,0.423728813559322,0.3168785310734463,-3.110976497704088,0.052841304640431436,Original
1124,0.4576271186440678,0.3041666666666667,-4.0423517251725425,0.027245933023793766,Original
1125,0.3898305084745763,0.32627118644067793,-1.6531163063339527,0.24012067051362174,Original
1126,0.3898305084745763,0.325894538606403,-9.506969760375863,0.01088379244125519,Original
1127,0.4406779661016949,0.3924435028248588,-4.386052107630403,0.021948799914748462,Original
1128,0.3050847457627119,0.2489406779661017,-3.2234880893826983,0.04845534939455295,Original
1129,0.36666666666666664,0.2966101694915254,-6.403332465729597,0.00771574670699146,Original
1130,0.4067796610169492,0.3416666666666667,-4.837646025991297,0.016845843964025876,Original
1131,0.4576271186440678,0.3288841807909605,-6.129713906579408,0.0087302972100172,Original
1132,0.4915254237288136,0.3926553672316384,-3.4156502553198673,0.04197645602545185,Original
1133,0.45,0.3771186440677966,-3.6395833778303657,0.03575220047050311,Original
1134,0.3898305084745763,0.24879943502824858,-5.13286206856859,0.014322469145621968,Original
1135,0.3559322033898305,0.25838041431261766,-2.478383793597629,0.13145422697640002,Original
1136,0.4067796610169492,0.3209745762711865,-3.005502067896227,0.05741679214585345,Original
1137,0.3728813559322034,0.29103107344632767,-3.1775375076563694,0.05018888898927705,Original
1138,0.4406779661016949,0.38411016949152543,-2.4611692476881775,0.09077318658872167,Original
1139,0.4067796610169492,0.3458333333333333,-4.644284279214491,0.018818859918736594,Original
1140,0.423728813559322,0.32055084745762713,-4.426845916974451,0.021411691624411183,Original
1141,0.4576271186440678,0.37153954802259886,-3.1115472159109827,0.052817820285826836,Original
1142,0.4576271186440678,0.4094632768361582,-3.037748906538044,0.055966806959142974,Original
1143,0.4576271186440678,0.40494350282485875,-3.713511479606386,0.03395898358756934,Original
1144,0.5,0.36864406779661013,-5.628616053819864,0.011091567639778466,Original
1145,0.4406779661016949,0.3547316384180791,-2.9144455089837993,0.061773504814927487,Original
1146,0.4406779661016949,0.3204802259887006,-7.80733944954129,0.0043741006479608106,Original
1147,0.5,0.3813559322033898,-3.1047293380092054,0.05309922984140076,Original
1148,0.4067796610169492,0.35444915254237286,-2.8491361177963865,0.06515525258058204,Original
1149,0.4067796610169492,0.26560734463276836,-6.047006896155811,0.009071170018542232,Original
1150,0.423728813559322,0.35000000000000003,-2.2152876697379726,0.11354046971526367,Original
1151,0.45,0.3347457627118644,-4.554467869037332,0.019837599235630846,Original
1152,0.3728813559322034,0.34180790960451973,-6.35085296108589,0.007897838244939661,Original
1153,0.4,0.33050847457627114,-2.733333333333336,0.07173922515901705,Original
1154,0.423728813559322,0.346045197740113,-13.339459376998303,0.0009106232895004249,Original
1155,0.3898305084745763,0.2702683615819209,-5.290392517155741,0.013176097120409095,Original
1156,0.4745762711864407,0.3712570621468927,-4.1945951901363205,0.024716200055892694,Original
1157,0.4745762711864407,0.3499293785310735,-3.9622923434347794,0.02871062689188144,Original
1158,0.36666666666666664,0.3305084745762712,-3.3049457887636606,0.045564249549415244,Original
1159,0.4,0.326271186440678,-5.094198380791346,0.014623553591468103,Original
1160,0.4406779661016949,0.3377824858757062,-5.297341314999525,0.013128335633175506,Original
1161,0.4576271186440678,0.3799435028248587,-4.13405315401556,0.02568432777343715,Original
1162,0.423728813559322,0.34625706214689267,-3.451648730864812,0.040887609276162,Original
1163,0.3559322033898305,0.25727401129943506,-3.278863962441917,0.0464655758073765,Original
1164,0.43333333333333335,0.34745762711864403,-4.256851455445149,0.02376922627056341,Original
1165,0.3728813559322034,0.3163841807909604,-3.333333333333336,0.044608278994442765,Original
1166,0.3559322033898305,0.30783898305084745,-3.2916992909941314,0.04601922125686048,Original
1167,0.423728813559322,0.3500706214689266,-3.1298749223282756,0.052070602215977944,Original
1168,0.2711864406779661,0.21920903954802262,-2.9631204814438217,0.09751860335760698,Original
1169,0.423728813559322,0.3543785310734463,-6.117934775079367,0.008777805575829042,Original
1170,0.3728813559322034,0.35021186440677965,-5.6736454811631605,0.010847461425876656,Original
1171,0.423728813559322,0.3694915254237288,-1.777777777777776,0.32619726158657,Original
1172,0.4406779661016949,0.3669491525423729,-3.4506787823167455,0.040916473140808284,Original
1173,0.4,0.2923728813559322,-6.160404875922859,0.00860808784608318,Original
1174,0.5084745762711864,0.32090395480225986,-7.2901037265115765,0.0053285197621824095,Original
1175,0.3898305084745763,0.286864406779661,-3.6376865077145064,0.03579978607225466,Original
1176,0.4406779661016949,0.39237288135593223,-3.433070549496972,0.04144499780826165,Original
1177,0.4067796610169492,0.3372881355932204,-3.3003043252568145,0.08083454343693727,Original
1178,0.3389830508474576,0.2921845574387947,-3.052528420785673,0.09264712636043493,Original
1179,0.4406779661016949,0.37966101694915255,-4.431293675255974,0.02135416398761436,Original
1180,0.4067796610169492,0.3416666666666667,-3.3728798057819063,0.043318525364938,Original
1181,0.3559322033898305,0.295409604519774,-5.351131248404091,0.012766161878428656,Original
1182,0.4406779661016949,0.3373587570621469,-4.004253706903789,0.02793063892749739,Original
1183,0.4067796610169492,0.3082627118644068,-3.4319134544954104,0.04148003219890615,Original
1184,0.423728813559322,0.34187853107344635,-4.233170395077674,0.024123819842227313,Original
1185,0.4915254237288136,0.3927966101694915,-2.484400110285176,0.08892311315035355,Original
1186,0.4745762711864407,0.3501412429378531,-6.005437958250537,0.009249100739188856,Original
1187,0.5254237288135594,0.3246468926553672,-8.378851501317461,0.003565200635279848,Original
1188,0.4915254237288136,0.3753531073446328,-3.92529890966906,0.029421652663864435,Original
1189,0.4576271186440678,0.3626412429378531,-4.119009202618319,0.02593245296220258,Original
1190,0.43333333333333335,0.326271186440678,-2.5654413105709444,0.08282085362511153,Original
1191,0.2711864406779661,0.2235169491525424,-2.8217002208427564,0.06664468710770881,Original
1192,0.559322033898305,0.4976694915254237,-2.725345181640537,0.0722232481118407,Original
1193,0.4067796610169492,0.3484934086629002,-3.5009766627567247,0.07279105093612302,Original
1194,0.3389830508474576,0.3038135593220339,-4.999032554530682,0.015400604884304166,Original
1195,0.3333333333333333,0.30508474576271183,-4.082482904638637,0.02654788546719936,Original
1196,0.4406779661016949,0.3290960451977401,-4.253217026259508,0.023823207735453863,Original
1197,0.3728813559322034,0.3121468926553672,-3.9090909090909123,0.02974030553139564,Original
1198,0.3728813559322034,0.3165960451977401,-3.096482698963895,0.05344214083896168,Original
1199,0.423728813559322,0.3545197740112994,-6.4902085496187105,0.007426251317674435,Original
1200,0.4745762711864407,0.3628531073446328,-2.838043708162847,0.06575238490643358,Original
1201,0.4576271186440678,0.3163841807909605,-4.003203845127177,0.027949819151750765,Original
1202,0.3898305084745763,0.33354519774011293,-2.8433656242933654,0.06546504459353619,Original
1203,0.423728813559322,0.37966101694915255,-4.5490523794544675,0.01990128684164212,Original
1204,0.3728813559322034,0.30783898305084745,-2.3170196256606355,0.10336527760682507,Original
1205,0.4915254237288136,0.3293079096045198,-7.7130494574412145,0.004530195336094142,Original
1206,0.3050847457627119,0.22344632768361583,-3.080575323621966,0.05411151529897513,Original
1207,0.3898305084745763,0.30357815442561203,-3.206327062041345,0.08504610921846024,Original
1208,0.3728813559322034,0.32902542372881355,-4.458405259144846,0.02100779526554658,Original
1209,0.2542372881355932,0.14752824858757063,-6.30893579014757,0.008047357424001828,Original
1210,0.423728813559322,0.35021186440677965,-2.551953540367511,0.08379991236656559,Original
1211,0.3898305084745763,0.3418079096045198,-4.389381125701737,0.02190431958759874,Original
1212,0.288135593220339,0.21532485875706214,-4.8493624334243925,0.016735124561985816,Original
1213,0.3898305084745763,0.2995056497175141,-5.3217343632850165,0.012962453260928666,Original
1214,0.45,0.3432203389830508,-2.896998294604734,0.06265501679556046,Original
1215,0.2711864406779661,0.21532485875706214,-3.1169524568281517,0.05259605209854495,Original
1216,0.4067796610169492,0.3333333333333333,-3.022438607339303,0.05664943058417436,Original
1217,0.4406779661016949,0.26984463276836157,-4.292077854283091,0.023254116236581038,Original
1218,0.4067796610169492,0.30388418079096047,-3.079787687349886,0.054144932145154395,Original
1219,0.3728813559322034,0.32561205273069677,-1.3195730536286363,0.31778111693939937,Original
1220,0.3220338983050847,0.2699152542372881,-2.3318495798744,0.10197574453300426,Original
1221,0.4666666666666667,0.3389830508474576,-3.119096328227442,0.05250841765245064,Original
1222,0.3220338983050847,0.1352401129943503,-8.430881102204697,0.003501725063291807,Original
1223,0.3050847457627119,0.2489406779661017,-7.020021492444736,0.005937531487381006,Original
